rater_id,audit_item_id,audit_row_id,family,task,seed,candidate_label,source_image,candidate_image,target_prompt,edit_correct_1_5,relation_correct_1_5,source_preservation_1_5,locality_1_5,artifact_severity_1_5,overall_1_5,failure_type,notes,method,method_display
rater_03,item_019,rater_03_item_019_B,T3_surface_decal,tshirt_star,10,B,images/item_019_source.png,images/item_019_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_019,rater_03_item_019_C,T3_surface_decal,tshirt_star,10,C,images/item_019_source.png,images/item_019_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_019,rater_03_item_019_D,T3_surface_decal,tshirt_star,10,D,images/item_019_source.png,images/item_019_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_020,rater_03_item_020_A,T3_surface_decal,tshirt_star,11,A,images/item_020_source.png,images/item_020_A.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_020,rater_03_item_020_B,T3_surface_decal,tshirt_star,11,B,images/item_020_source.png,images/item_020_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_020,rater_03_item_020_C,T3_surface_decal,tshirt_star,11,C,images/item_020_source.png,images/item_020_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_020,rater_03_item_020_D,T3_surface_decal,tshirt_star,11,D,images/item_020_source.png,images/item_020_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_021,rater_03_item_021_A,T3_surface_decal,tshirt_star,12,A,images/item_021_source.png,images/item_021_A.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_021,rater_03_item_021_B,T3_surface_decal,tshirt_star,12,B,images/item_021_source.png,images/item_021_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_021,rater_03_item_021_C,T3_surface_decal,tshirt_star,12,C,images/item_021_source.png,images/item_021_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_021,rater_03_item_021_D,T3_surface_decal,tshirt_star,12,D,images/item_021_source.png,images/item_021_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_022,rater_03_item_022_A,T3_surface_decal,mug_heart,10,A,images/item_022_source.png,images/item_022_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,2,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_022,rater_03_item_022_B,T3_surface_decal,mug_heart,10,B,images/item_022_source.png,images/item_022_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_022,rater_03_item_022_C,T3_surface_decal,mug_heart,10,C,images/item_022_source.png,images/item_022_C.png,"A minimalist photo of the same white ceramic mug with a small flat hard-edged solid red heart decal printed cleanly on the front, with sharp printed edges and no glow or blur, while the mug shape, handle, highlights, bottom shadow, grey background, and lighting remain unchanged.",5,5,4,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_022,rater_03_item_022_D,T3_surface_decal,mug_heart,10,D,images/item_022_source.png,images/item_022_D.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_023,rater_03_item_023_A,T3_surface_decal,mug_heart,11,A,images/item_023_source.png,images/item_023_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_023,rater_03_item_023_B,T3_surface_decal,mug_heart,11,B,images/item_023_source.png,images/item_023_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_023,rater_03_item_023_C,T3_surface_decal,mug_heart,11,C,images/item_023_source.png,images/item_023_C.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",5,5,4,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_023,rater_03_item_023_D,T3_surface_decal,mug_heart,11,D,images/item_023_source.png,images/item_023_D.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,2,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_024,rater_03_item_024_A,T3_surface_decal,mug_heart,12,A,images/item_024_source.png,images/item_024_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",5,5,4,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_024,rater_03_item_024_B,T3_surface_decal,mug_heart,12,B,images/item_024_source.png,images/item_024_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_024,rater_03_item_024_C,T3_surface_decal,mug_heart,12,C,images/item_024_source.png,images/item_024_C.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_024,rater_03_item_024_D,T3_surface_decal,mug_heart,12,D,images/item_024_source.png,images/item_024_D.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,2,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_025,rater_03_item_025_A,T3_surface_decal,tote_leaf,10,A,images/item_025_source.png,images/item_025_A.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_025,rater_03_item_025_B,T3_surface_decal,tote_leaf,10,B,images/item_025_source.png,images/item_025_B.png,"A photo of the same white canvas tote bag with a green leaf logo printed on the front, in front of the same green wall.",1,1,4,4,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_025,rater_03_item_025_C,T3_surface_decal,tote_leaf,10,C,images/item_025_source.png,images/item_025_C.png,"A photo of the same white canvas tote bag with a green leaf logo printed on the front, in front of the same green wall.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_025,rater_03_item_025_D,T3_surface_decal,tote_leaf,10,D,images/item_025_source.png,images/item_025_D.png,"A photo of the same white canvas tote bag with a green leaf logo printed on the front, in front of the same green wall.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_026,rater_03_item_026_A,T3_surface_decal,tote_leaf,11,A,images/item_026_source.png,images/item_026_A.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_026,rater_03_item_026_B,T3_surface_decal,tote_leaf,11,B,images/item_026_source.png,images/item_026_B.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",1,1,4,4,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_026,rater_03_item_026_C,T3_surface_decal,tote_leaf,11,C,images/item_026_source.png,images/item_026_C.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_026,rater_03_item_026_D,T3_surface_decal,tote_leaf,11,D,images/item_026_source.png,images/item_026_D.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_027,rater_03_item_027_A,T3_surface_decal,tote_leaf,12,A,images/item_027_source.png,images/item_027_A.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_027,rater_03_item_027_B,T3_surface_decal,tote_leaf,12,B,images/item_027_source.png,images/item_027_B.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_027,rater_03_item_027_C,T3_surface_decal,tote_leaf,12,C,images/item_027_source.png,images/item_027_C.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_027,rater_03_item_027_D,T3_surface_decal,tote_leaf,12,D,images/item_027_source.png,images/item_027_D.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",1,1,4,4,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_028,rater_03_item_028_A,T4_local_recolor,red_office_chair_to_blue_office_chair,10,A,images/item_028_source.png,images/item_028_A.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",5,5,5,4,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_028,rater_03_item_028_B,T4_local_recolor,red_office_chair_to_blue_office_chair,10,B,images/item_028_source.png,images/item_028_B.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,3,4,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_028,rater_03_item_028_C,T4_local_recolor,red_office_chair_to_blue_office_chair,10,C,images/item_028_source.png,images/item_028_C.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_028,rater_03_item_028_D,T4_local_recolor,red_office_chair_to_blue_office_chair,10,D,images/item_028_source.png,images/item_028_D.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_029,rater_03_item_029_A,T4_local_recolor,red_office_chair_to_blue_office_chair,11,A,images/item_029_source.png,images/item_029_A.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",5,5,5,4,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_029,rater_03_item_029_B,T4_local_recolor,red_office_chair_to_blue_office_chair,11,B,images/item_029_source.png,images/item_029_B.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_029,rater_03_item_029_C,T4_local_recolor,red_office_chair_to_blue_office_chair,11,C,images/item_029_source.png,images/item_029_C.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_029,rater_03_item_029_D,T4_local_recolor,red_office_chair_to_blue_office_chair,11,D,images/item_029_source.png,images/item_029_D.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,3,4,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_030,rater_03_item_030_A,T4_local_recolor,red_office_chair_to_blue_office_chair,12,A,images/item_030_source.png,images/item_030_A.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_030,rater_03_item_030_B,T4_local_recolor,red_office_chair_to_blue_office_chair,12,B,images/item_030_source.png,images/item_030_B.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_030,rater_03_item_030_C,T4_local_recolor,red_office_chair_to_blue_office_chair,12,C,images/item_030_source.png,images/item_030_C.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,3,4,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_030,rater_03_item_030_D,T4_local_recolor,red_office_chair_to_blue_office_chair,12,D,images/item_030_source.png,images/item_030_D.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,5,4,1,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_031,rater_03_item_031_A,T4_local_recolor,green_mug_orange_phase2,10,A,images/item_031_source.png,images/item_031_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_031,rater_03_item_031_B,T4_local_recolor,green_mug_orange_phase2,10,B,images/item_031_source.png,images/item_031_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,4,5,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_031,rater_03_item_031_C,T4_local_recolor,green_mug_orange_phase2,10,C,images/item_031_source.png,images/item_031_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_031,rater_03_item_031_D,T4_local_recolor,green_mug_orange_phase2,10,D,images/item_031_source.png,images/item_031_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_032,rater_03_item_032_A,T4_local_recolor,green_mug_orange_phase2,11,A,images/item_032_source.png,images/item_032_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,4,5,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_032,rater_03_item_032_B,T4_local_recolor,green_mug_orange_phase2,11,B,images/item_032_source.png,images/item_032_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_032,rater_03_item_032_C,T4_local_recolor,green_mug_orange_phase2,11,C,images/item_032_source.png,images/item_032_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_032,rater_03_item_032_D,T4_local_recolor,green_mug_orange_phase2,11,D,images/item_032_source.png,images/item_032_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_033,rater_03_item_033_A,T4_local_recolor,green_mug_orange_phase2,12,A,images/item_033_source.png,images/item_033_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_033,rater_03_item_033_B,T4_local_recolor,green_mug_orange_phase2,12,B,images/item_033_source.png,images/item_033_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_033,rater_03_item_033_C,T4_local_recolor,green_mug_orange_phase2,12,C,images/item_033_source.png,images/item_033_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,4,5,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_033,rater_03_item_033_D,T4_local_recolor,green_mug_orange_phase2,12,D,images/item_033_source.png,images/item_033_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_034,rater_03_item_034_A,T4_local_recolor,yellow_vase_blue_phase2,10,A,images/item_034_source.png,images/item_034_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_034,rater_03_item_034_B,T4_local_recolor,yellow_vase_blue_phase2,10,B,images/item_034_source.png,images/item_034_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_034,rater_03_item_034_C,T4_local_recolor,yellow_vase_blue_phase2,10,C,images/item_034_source.png,images/item_034_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_034,rater_03_item_034_D,T4_local_recolor,yellow_vase_blue_phase2,10,D,images/item_034_source.png,images/item_034_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to deep blue while the fabric, lighting, and shadows remain unchanged.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_035,rater_03_item_035_A,T4_local_recolor,yellow_vase_blue_phase2,11,A,images/item_035_source.png,images/item_035_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_035,rater_03_item_035_B,T4_local_recolor,yellow_vase_blue_phase2,11,B,images/item_035_source.png,images/item_035_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_035,rater_03_item_035_C,T4_local_recolor,yellow_vase_blue_phase2,11,C,images/item_035_source.png,images/item_035_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_035,rater_03_item_035_D,T4_local_recolor,yellow_vase_blue_phase2,11,D,images/item_035_source.png,images/item_035_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_036,rater_03_item_036_A,T4_local_recolor,yellow_vase_blue_phase2,12,A,images/item_036_source.png,images/item_036_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",4,4,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_036,rater_03_item_036_B,T4_local_recolor,yellow_vase_blue_phase2,12,B,images/item_036_source.png,images/item_036_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_03,item_036,rater_03_item_036_C,T4_local_recolor,yellow_vase_blue_phase2,12,C,images/item_036_source.png,images/item_036_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_03,item_036,rater_03_item_036_D,T4_local_recolor,yellow_vase_blue_phase2,12,D,images/item_036_source.png,images/item_036_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,4,4,1,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_037,rater_03_item_037_A,T5_same_color_material,pillow_same_color_cable_knit,10,A,images/item_037_source.png,images/item_037_A.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",1,1,3,4,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_03,item_037,rater_03_item_037_B,T5_same_color_material,pillow_same_color_cable_knit,10,B,images/item_037_source.png,images/item_037_B.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",3,3,5,5,1,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_03,item_037,rater_03_item_037_C,T5_same_color_material,pillow_same_color_cable_knit,10,C,images/item_037_source.png,images/item_037_C.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
